Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
10121-102F4	10121-102F4	cerebellum, embryo E18, biol_rep1 (E18R1)	Mus musculus	standard whole cell	standard whole cell	10121-102F4.rna	10121-102F4.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.85; A260A230:1.11	OP-HELISCOPE-CAGE-v3.12	980	OP-HELISCOPE-CAGE-v3.12	CNhs12962	CNhs12962	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2011_04_06_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_06_R2_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E18%2c%20biol_rep1%20%28E18R1%29.CNhs12962.10121-102F4.mm9.nobarcode.bam
10122-102F5	10122-102F5	cerebellum, neonate N00, biol_rep1 (P0R1)	Mus musculus	standard whole cell	standard whole cell	10122-102F5.rna	10122-102F5.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.9; A260A230:0.55	OP-HELISCOPE-CAGE-v3.12	980	OP-HELISCOPE-CAGE-v3.12	CNhs12963	CNhs12963	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/2011_04_06_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_06_R2_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N00%2c%20biol_rep1%20%28P0R1%29.CNhs12963.10122-102F5.mm9.nobarcode.bam 
10123-102F6	10123-102F6	cerebellum, neonate N03, biol_rep1 (P3R1)	Mus musculus	standard whole cell	standard whole cell	10123-102F6.rna	10123-102F6.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.96; A260A230:1.52	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13001	CNhs13001	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch07	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N03%2c%20biol_rep1%20%28P3R1%29.CNhs13001.10123-102F6.mm9.nobarcode.bam
10124-102F7	10124-102F7	cerebellum, neonate N06, biol_rep1 (P6R1)	Mus musculus	standard whole cell	standard whole cell	10124-102F7.rna	10124-102F7.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.99; A260A230:1.7	OP-HELISCOPE-CAGE-v4.0	972	OP-HELISCOPE-CAGE-v4.0	CNhs12819	CNhs12819	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/2011_4_26_RIKEN16	/sequencedata/heliscope/srf/2011_4_26_RIKEN16	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N06%2c%20biol_rep1%20%28P6R1%29.CNhs12819.10124-102F7.mm9.nobarcode.bam
10125-102F8	10125-102F8	cerebellum, neonate N09, biol_rep1 (P9R1)	Mus musculus	standard whole cell	standard whole cell	10125-102F8.rna	10125-102F8.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.3; A260A280:1.99; A260A230:1.75	OP-HELISCOPE-CAGE-v4.0	972	OP-HELISCOPE-CAGE-v4.0	CNhs12820	CNhs12820	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2011_4_26_RIKEN16	/sequencedata/heliscope/srf/2011_4_26_RIKEN16	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N09%2c%20biol_rep1%20%28P9R1%29.CNhs12820.10125-102F8.mm9.nobarcode.bam
10126-102F9	10126-102F9	cerebellum, embryo E11, biol_rep2 (E11R2)	Mus musculus	standard whole cell	standard whole cell	10126-102F9.rna	10126-102F9.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.88; A260A230:1.36	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13002	CNhs13002	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch04	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E11%2c%20biol_rep2%20%28E11R2%29.CNhs13002.10126-102F9.mm9.nobarcode.bam
10127-102G1	10127-102G1	cerebellum, embryo E12, biol_rep2 (E12R2)	Mus musculus	standard whole cell	standard whole cell	10127-102G1.rna	10127-102G1.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:1.87; A260A230:0.48	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13003	CNhs13003	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch01	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E12%2c%20biol_rep2%20%28E12R2%29.CNhs13003.10127-102G1.mm9.nobarcode.bam
10128-102G2	10128-102G2	cerebellum, embryo E13, biol_rep2 (E13R2)	Mus musculus	standard whole cell	standard whole cell	10128-102G2.rna	10128-102G2.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.83; A260A230:0.48	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13004	CNhs13004	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch23	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E13%2c%20biol_rep2%20%28E13R2%29.CNhs13004.10128-102G2.mm9.nobarcode.bam
10129-102G3	10129-102G3	cerebellum, embryo E14, biol_rep2 (E14R2)	Mus musculus	standard whole cell	standard whole cell	10129-102G3.rna	10129-102G3.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.9; A260A230:1.2	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13005	CNhs13005	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch20	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E14%2c%20biol_rep2%20%28E14R2%29.CNhs13005.10129-102G3.mm9.nobarcode.bam
10130-102G4	10130-102G4	cerebellum, embryo E15, biol_rep2 (E15R2)	Mus musculus	standard whole cell	standard whole cell	10130-102G4.rna	10130-102G4.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:1.85; A260A230:0.95	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13006	CNhs13006	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch17	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E15%2c%20biol_rep2%20%28E15R2%29.CNhs13006.10130-102G4.mm9.nobarcode.bam
10131-102G5	10131-102G5	cerebellum, embryo E16, biol_rep2 (E16R2)	Mus musculus	standard whole cell	standard whole cell	10131-102G5.rna	10131-102G5.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.92; A260A230:1.47	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13007	CNhs13007	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch14	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E16%2c%20biol_rep2%20%28E16R2%29.CNhs13007.10131-102G5.mm9.nobarcode.bam
10132-102G6	10132-102G6	cerebellum, embryo E17, biol_rep2 (E17R2)	Mus musculus	standard whole cell	standard whole cell	10132-102G6.rna	10132-102G6.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.7; A260A280:1.95; A260A230:1.41	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13008	CNhs13008	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch11	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E17%2c%20biol_rep2%20%28E17R2%29.CNhs13008.10132-102G6.mm9.nobarcode.bam
10133-102G7	10133-102G7	cerebellum, embryo E18, biol_rep2 (E18R2)	Mus musculus	standard whole cell	standard whole cell	10133-102G7.rna	10133-102G7.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.91; A260A230:1.07	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13009	CNhs13009	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch08	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E18%2c%20biol_rep2%20%28E18R2%29.CNhs13009.10133-102G7.mm9.nobarcode.bam
10134-102G8	10134-102G8	cerebellum, neonate N00, biol_rep2 (P0R2)	Mus musculus	standard whole cell	standard whole cell	10134-102G8.rna	10134-102G8.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:1.92; A260A230:1.41	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13010	CNhs13010	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch05	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N00%2c%20biol_rep2%20%28P0R2%29.CNhs13010.10134-102G8.mm9.nobarcode.bam
10135-102G9	10135-102G9	cerebellum, neonate N03, biol_rep2 (P3R2)	Mus musculus	standard whole cell	standard whole cell	10135-102G9.rna	10135-102G9.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:1.93; A260A230:1.31	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13011	CNhs13011	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch02	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N03%2c%20biol_rep2%20%28P3R2%29.CNhs13011.10135-102G9.mm9.nobarcode.bam
10136-102H1	10136-102H1	cerebellum, neonate N06, biol_rep2 (P6R2)	Mus musculus	standard whole cell	standard whole cell	10136-102H1.rna	10136-102H1.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:2.01; A260A230:1.86	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13012	CNhs13012	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch24	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N06%2c%20biol_rep2%20%28P6R2%29.CNhs13012.10136-102H1.mm9.nobarcode.bam
10137-102H2	10137-102H2	cerebellum, neonate N09, biol_rep2 (P9R2)	Mus musculus	standard whole cell	standard whole cell	10137-102H2.rna	10137-102H2.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7; A260A280:1.98; A260A230:1.31	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13013	CNhs13013	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20neonate%20N09%2c%20biol_rep2%20%28P9R2%29.CNhs13013.10137-102H2.mm9.nobarcode.bam
10138-102H3	10138-102H3	cerebellum, embryo E11, biol_rep3 (E11R3)	Mus musculus	standard whole cell	standard whole cell	10138-102H3.rna	10138-102H3.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.84; A260A230:0.67	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13014	CNhs13014	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E11%2c%20biol_rep3%20%28E11R3%29.CNhs13014.10138-102H3.mm9.nobarcode.bam
10139-102H4	10139-102H4	cerebellum, embryo E12, biol_rep3 (E12R3)	Mus musculus	standard whole cell	standard whole cell	10139-102H4.rna	10139-102H4.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.86; A260A230:0.85	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13015	CNhs13015	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E12%2c%20biol_rep3%20%28E12R3%29.CNhs13015.10139-102H4.mm9.nobarcode.bam
10140-102H5	10140-102H5	cerebellum, embryo E13, biol_rep3 (E13R3)	Mus musculus	standard whole cell	standard whole cell	10140-102H5.rna	10140-102H5.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.7; A260A280:1.8; A260A230:1.45	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13016	CNhs13016	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E13%2c%20biol_rep3%20%28E13R3%29.CNhs13016.10140-102H5.mm9.nobarcode.bam
10141-102H6	10141-102H6	cerebellum, embryo E14, biol_rep3 (E14R3)	Mus musculus	standard whole cell	standard whole cell	10141-102H6.rna	10141-102H6.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.9; A260A280:1.89; A260A230:0.76	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs13017	CNhs13017	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	undefined_sex_type	cerebellum%2c%20embryo%20E14%2c%20biol_rep3%20%28E14R3%29.CNhs13017.10141-102H6.mm9.nobarcode.bam
