Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
12308-130F4	12308-130F4	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 00hr15min, biol_rep1 (015mA1)	Mus musculus	standard whole cell	standard whole cell	12308-130F4.rna	12308-130F4.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:3.884	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13114	CNhs13114	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2000hr15min%2c%20biol_rep1%20%28015mA1%29.CNhs13114.12308-130F4.mm9.nobarcode.bam
12309-130F5	12309-130F5	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 00hr30min, biol_rep1 (030mA1)	Mus musculus	standard whole cell	standard whole cell	12309-130F5.rna	12309-130F5.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:3.485	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13115	CNhs13115	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2000hr30min%2c%20biol_rep1%20%28030mA1%29.CNhs13115.12309-130F5.mm9.nobarcode.bam
12310-130F6	12310-130F6	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 01hr, biol_rep1 (001hA1)	Mus musculus	standard whole cell	standard whole cell	12310-130F6.rna	12310-130F6.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:3.48	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13116	CNhs13116	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch22	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2001hr%2c%20biol_rep1%20%28001hA1%29.CNhs13116.12310-130F6.mm9.nobarcode.bam
12311-130F7	12311-130F7	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 02hr, biol_rep1 (002hA1)	Mus musculus	standard whole cell	standard whole cell	12311-130F7.rna	12311-130F7.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:6.193	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13117	CNhs13117	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch19	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2002hr%2c%20biol_rep1%20%28002hA1%29.CNhs13117.12311-130F7.mm9.nobarcode.bam
12312-130F8	12312-130F8	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 03hr, biol_rep1 (003hA1)	Mus musculus	standard whole cell	standard whole cell	12312-130F8.rna	12312-130F8.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:6.528	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13118	CNhs13118	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2003hr%2c%20biol_rep1%20%28003hA1%29.CNhs13118.12312-130F8.mm9.nobarcode.bam
12313-130F9	12313-130F9	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 06hr, biol_rep1 (006hA1)	Mus musculus	standard whole cell	standard whole cell	12313-130F9.rna	12313-130F9.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:3.922	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13120	CNhs13120	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch10	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2006hr%2c%20biol_rep1%20%28006hA1%29.CNhs13120.12313-130F9.mm9.nobarcode.bam
12314-130G1	12314-130G1	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 12hr, biol_rep1 (012hA1)	Mus musculus	standard whole cell	standard whole cell	12314-130G1.rna	12314-130G1.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:3.711	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13121	CNhs13121	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2012hr%2c%20biol_rep1%20%28012hA1%29.CNhs13121.12314-130G1.mm9.nobarcode.bam
12315-130G2	12315-130G2	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 18hr, biol_rep1 (018hA1)	Mus musculus	standard whole cell	standard whole cell	12315-130G2.rna	12315-130G2.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:4.254	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13122	CNhs13122	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2018hr%2c%20biol_rep1%20%28018hA1%29.CNhs13122.12315-130G2.mm9.nobarcode.bam
12316-130G3	12316-130G3	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 24hr, biol_rep1 (024hA1)	Mus musculus	standard whole cell	standard whole cell	12316-130G3.rna	12316-130G3.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:4.277	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13123	CNhs13123	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2024hr%2c%20biol_rep1%20%28024hA1%29.CNhs13123.12316-130G3.mm9.nobarcode.bam
12317-130G4	12317-130G4	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, 36hr, biol_rep1 (036hA1)	Mus musculus	standard whole cell	standard whole cell	12317-130G4.rna	12317-130G4.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:4	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13124	CNhs13124	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch23	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%2036hr%2c%20biol_rep1%20%28036hA1%29.CNhs13124.12317-130G4.mm9.nobarcode.bam
12318-130G5	12318-130G5	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, day02, biol_rep1 (048hA1)	Mus musculus	standard whole cell	standard whole cell	12318-130G5.rna	12318-130G5.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:3.792	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13125	CNhs13125	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%20day02%2c%20biol_rep1%20%28048hA1%29.CNhs13125.12318-130G5.mm9.nobarcode.bam
12319-130G6	12319-130G6	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, day03, biol_rep1 (072hA1)	Mus musculus	standard whole cell	standard whole cell	12319-130G6.rna	12319-130G6.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:4.396	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13126	CNhs13126	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%20day03%2c%20biol_rep1%20%28072hA1%29.CNhs13126.12319-130G6.mm9.nobarcode.bam
12320-130G7	12320-130G7	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, day04, biol_rep1 (096hA1)	Mus musculus	standard whole cell	standard whole cell	12320-130G7.rna	12320-130G7.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:5.048	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13127	CNhs13127	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch14	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%20day04%2c%20biol_rep1%20%28096hA1%29.CNhs13127.12320-130G7.mm9.nobarcode.bam
12321-130G8	12321-130G8	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, day05, biol_rep1 (120hA1)	Mus musculus	standard whole cell	standard whole cell	12321-130G8.rna	12321-130G8.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.06; A260A230:4.818	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13128	CNhs13128	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%20day05%2c%20biol_rep1%20%28120hA1%29.CNhs13128.12321-130G8.mm9.nobarcode.bam
12322-130G9	12322-130G9	ST2 (Mesenchymal stem cells) cells, differentiation to adipocytes, day06, biol_rep1 (144hA1)	Mus musculus	standard whole cell	standard whole cell	12322-130G9.rna	12322-130G9.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:4.168	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13129	CNhs13129	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20adipocytes%2c%20day06%2c%20biol_rep1%20%28144hA1%29.CNhs13129.12322-130G9.mm9.nobarcode.bam
12323-130H1	12323-130H1	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes, 00hr15min, biol_rep1 (015mB1)	Mus musculus	standard whole cell	standard whole cell	12323-130H1.rna	12323-130H1.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.921	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13130	CNhs13130	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch05	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20osteocytes%2c%2000hr15min%2c%20biol_rep1%20%28015mB1%29.CNhs13130.12323-130H1.mm9.nobarcode.bam
12324-130H2	12324-130H2	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes, 00hr30min, biol_rep1 (030mB1)	Mus musculus	standard whole cell	standard whole cell	12324-130H2.rna	12324-130H2.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:3.488	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13131	CNhs13131	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch02	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20osteocytes%2c%2000hr30min%2c%20biol_rep1%20%28030mB1%29.CNhs13131.12324-130H2.mm9.nobarcode.bam
12325-130H3	12325-130H3	ST2 (Mesenchymal stem cells) cells, differentiation to osteocytes, 01hr, biol_rep1 (001hB1)	Mus musculus	standard whole cell	standard whole cell	12325-130H3.rna	12325-130H3.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:3.439	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13132	CNhs13132	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch24	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	ST2%20%28Mesenchymal%20stem%20cells%29%20cells%2c%20differentiation%20to%20osteocytes%2c%2001hr%2c%20biol_rep1%20%28001hB1%29.CNhs13132.12325-130H3.mm9.nobarcode.bam
