Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
12130-128D6	12130-128D6	common myeloid progenitor CMP, donor1	Homo sapiens	standard whole cell	standard whole cell	12130-128D6.rna	12130-128D6.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12518	CNhs12518	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch22	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	common%20myeloid%20progenitor%20CMP%2c%20donor1.CNhs12518.12130-128D6.hg19.nobarcode.bam
12131-128D7	12131-128D7	granulocyte macrophage progenitor, donor1	Homo sapiens	standard whole cell	standard whole cell	12131-128D7.rna	12131-128D7.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12519	CNhs12519	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch19	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	granulocyte%20macrophage%20progenitor%2c%20donor1.CNhs12519.12131-128D7.hg19.nobarcode.bam
12132-128D8	12132-128D8	promyelocytes/myelocytes PMC, donor1	Homo sapiens	standard whole cell	standard whole cell	12132-128D8.rna	12132-128D8.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12520	CNhs12520	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	promyelocytes%2fmyelocytes%20PMC%2c%20donor1.CNhs12520.12132-128D8.hg19.nobarcode.bam
12133-128D9	12133-128D9	neutrophil PMN, donor1	Homo sapiens	standard whole cell	standard whole cell	12133-128D9.rna	12133-128D9.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12522	CNhs12522	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	neutrophil%20PMN%2c%20donor1.CNhs12522.12133-128D9.hg19.nobarcode.bam
12134-128E1	12134-128E1	common myeloid progenitor CMP, donor2	Homo sapiens	standard whole cell	standard whole cell	12134-128E1.rna	12134-128E1.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12523	CNhs12523	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch07	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	common%20myeloid%20progenitor%20CMP%2c%20donor2.CNhs12523.12134-128E1.hg19.nobarcode.bam
12135-128E2	12135-128E2	granulocyte macrophage progenitor, donor2	Homo sapiens	standard whole cell	standard whole cell	12135-128E2.rna	12135-128E2.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12524	CNhs12524	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch04	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	granulocyte%20macrophage%20progenitor%2c%20donor2.CNhs12524.12135-128E2.hg19.nobarcode.bam
12136-128E3	12136-128E3	promyelocytes/myelocytes PMC, donor2	Homo sapiens	standard whole cell	standard whole cell	12136-128E3.rna	12136-128E3.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12525	CNhs12525	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch01	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	promyelocytes%2fmyelocytes%20PMC%2c%20donor2.CNhs12525.12136-128E3.hg19.nobarcode.bam
12137-128E4	12137-128E4	neutrophil PMN, donor2	Homo sapiens	standard whole cell	standard whole cell	12137-128E4.rna	12137-128E4.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12526	CNhs12526	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch23	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	neutrophil%20PMN%2c%20donor2.CNhs12526.12137-128E4.hg19.nobarcode.bam
12139-128E6	12139-128E6	granulocyte macrophage progenitor, donor3	Homo sapiens	standard whole cell	standard whole cell	12139-128E6.rna	12139-128E6.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12528	CNhs12528	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch17	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	granulocyte%20macrophage%20progenitor%2c%20donor3.CNhs12528.12139-128E6.hg19.nobarcode.bam
12140-128E7	12140-128E7	promyelocytes/myelocytes PMC, donor3	Homo sapiens	standard whole cell	standard whole cell	12140-128E7.rna	12140-128E7.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12529	CNhs12529	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch14	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	promyelocytes%2fmyelocytes%20PMC%2c%20donor3.CNhs12529.12140-128E7.hg19.nobarcode.bam
12141-128E8	12141-128E8	neutrophil PMN, donor3	Homo sapiens	standard whole cell	standard whole cell	12141-128E8.rna	12141-128E8.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"donor3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12530	CNhs12530	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch11	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	undefined_sex_type	neutrophil%20PMN%2c%20donor3.CNhs12530.12141-128E8.hg19.nobarcode.bam
12142-128E9	12142-128E9	Mallassez-derived cells, donor1 (MZH3)	Homo sapiens	standard whole cell	standard whole cell	12142-128E9.rna	12142-128E9.rna	total RNA	comment:Sample category:"FANTOM5 update November1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:1.76333; A260A230:0.87	OP-HELISCOPE-CAGE-v5.0	920	OP-HELISCOPE-CAGE-v5.0	CNhs12538	CNhs12538	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	male	Mallassez-derived%20cells%2c%20donor1%20%28MZH3%29.CNhs12538.12142-128E9.hg19.nobarcode.bam
12148-128F6	12148-128F6	CD8+ T Cells (pluriselect), donor090325, donation1	Homo sapiens	standard whole cell	standard whole cell	12148-128F6.rna	12148-128F6.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"ID090325-2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.07; A260A230:1.32	OP-HELISCOPE-CAGE-v5.0	976	OP-HELISCOPE-CAGE-v5.0	CNhs12201	CNhs12201	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	male	CD8%2b%20T%20Cells%20%28pluriselect%29%2c%20donor090325%2c%20donation1.CNhs12201.12148-128F6.hg19.nobarcode.bam
12151-128F9	12151-128F9	CD19+ B Cells (pluriselect), donor090325, donation1	Homo sapiens	standard whole cell	standard whole cell	12151-128F9.rna	12151-128F9.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"ID090325-2";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.99; A260A230:0.27	OP-HELISCOPE-CAGE-v5.0	919	OP-HELISCOPE-CAGE-v5.0	CNhs12531	CNhs12531	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch08	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_02_16_R4_30Q_1100FOV	delve_align	male	CD19%2b%20B%20Cells%20%28pluriselect%29%2c%20donor090325%2c%20donation1.CNhs12531.12151-128F9.hg19.nobarcode.bam
12156-128G5	12156-128G5	Mesothelial Cells, donor2	Homo sapiens	standard whole cell	standard whole cell	12156-128G5.rna	12156-128G5.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; company:"Zenbio"; cell lot:"lot:MES042908B";cell catalog:"F-MES-F";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:1.6	OP-HELISCOPE-CAGE-v5.0	976	OP-HELISCOPE-CAGE-v5.0	CNhs12197	CNhs12197	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	female	Mesothelial%20Cells%2c%20donor2.CNhs12197.12156-128G5.hg19.nobarcode.bam
12171-128I2	12171-128I2	CD8+ T Cells (pluriselect), donor090325, donation2	Homo sapiens	standard whole cell	standard whole cell	12171-128I2.rna	12171-128I2.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"ID090325-3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.04; A260A230:1.78	OP-HELISCOPE-CAGE-v5.0	976	OP-HELISCOPE-CAGE-v5.0	CNhs12199	CNhs12199	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch22	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	male	CD8%2b%20T%20Cells%20%28pluriselect%29%2c%20donor090325%2c%20donation2.CNhs12199.12171-128I2.hg19.nobarcode.bam
12174-128I5	12174-128I5	CD19+ B Cells (pluriselect), donor090325, donation2	Homo sapiens	standard whole cell	standard whole cell	12174-128I5.rna	12174-128I5.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; donor(cell lot):"ID090325-3";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.76; A260A230:0.87	OP-HELISCOPE-CAGE-v5.0	975	OP-HELISCOPE-CAGE-v5.0	CNhs12175	CNhs12175	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch22	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	male	CD19%2b%20B%20Cells%20%28pluriselect%29%2c%20donor090325%2c%20donation2.CNhs12175.12174-128I5.hg19.nobarcode.bam
12186-129A8	12186-129A8	CD8+ T Cells (pluriselect), donor090309, donation1	Homo sapiens	standard whole cell	standard whole cell	12186-129A8.rna	12186-129A8.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; cell lot:"090309-02";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.03; A260A230:1.49	OP-HELISCOPE-CAGE-v5.0	975	OP-HELISCOPE-CAGE-v5.0	CNhs12176	CNhs12176	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch19	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	undefined_sex_type	CD8%2b%20T%20Cells%20%28pluriselect%29%2c%20donor090309%2c%20donation1.CNhs12176.12186-129A8.hg19.nobarcode.bam
12189-129B2	12189-129B2	CD19+ B Cells (pluriselect), donor090309, donation1	Homo sapiens	standard whole cell	standard whole cell	12189-129B2.rna	12189-129B2.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; cell lot:"090309-02";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.98; A260A230:0.73	OP-HELISCOPE-CAGE-v5.0	975	OP-HELISCOPE-CAGE-v5.0	CNhs12177	CNhs12177	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	undefined_sex_type	CD19%2b%20B%20Cells%20%28pluriselect%29%2c%20donor090309%2c%20donation1.CNhs12177.12189-129B2.hg19.nobarcode.bam
12191-129B4	12191-129B4	CD8+ T Cells (pluriselect), donor090309, donation2	Homo sapiens	standard whole cell	standard whole cell	12191-129B4.rna	12191-129B4.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; cell lot:"090309-03";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.95; A260A230:1.1	OP-HELISCOPE-CAGE-v5.0	975	OP-HELISCOPE-CAGE-v5.0	CNhs12178	CNhs12178	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch13	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	undefined_sex_type	CD8%2b%20T%20Cells%20%28pluriselect%29%2c%20donor090309%2c%20donation2.CNhs12178.12191-129B4.hg19.nobarcode.bam
12194-129B7	12194-129B7	CD19+ B Cells (pluriselect), donor090309, donation2	Homo sapiens	standard whole cell	standard whole cell	12194-129B7.rna	12194-129B7.rna	total RNA	comment:Sample category:"FANTOM5 update November1"; cell lot:"090309-03";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.98; A260A230:0.78	OP-HELISCOPE-CAGE-v5.0	975	OP-HELISCOPE-CAGE-v5.0	CNhs12179	CNhs12179	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV	delve_align	undefined_sex_type	CD19%2b%20B%20Cells%20%28pluriselect%29%2c%20donor090309%2c%20donation2.CNhs12179.12194-129B7.hg19.nobarcode.bam
