Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
12270-130B2	12270-130B2	Lymphatic Endothelial cells response to VEGFC, 03hr30min, biol_rep1 (MM XIX - 11)	Homo sapiens	standard whole cell	standard whole cell	12270-130B2.rna	12270-130B2.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.94; A260A230:2	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13109	CNhs13109	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2003hr30min%2c%20biol_rep1%20%28MM%20XIX%20-%2011%29.CNhs13109.12270-130B2.hg19.nobarcode.bam
12271-130B3	12271-130B3	Lymphatic Endothelial cells response to VEGFC, 04hr, biol_rep1 (MM XIX - 12)	Homo sapiens	standard whole cell	standard whole cell	12271-130B3.rna	12271-130B3.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.93; A260A230:1.87	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13110	CNhs13110	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2004hr%2c%20biol_rep1%20%28MM%20XIX%20-%2012%29.CNhs13110.12271-130B3.hg19.nobarcode.bam
12272-130B4	12272-130B4	Lymphatic Endothelial cells response to VEGFC, 05hr, biol_rep1 (MM XIX - 13)	Homo sapiens	standard whole cell	standard whole cell	12272-130B4.rna	12272-130B4.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.95; A260A230:2.21	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13111	CNhs13111	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2005hr%2c%20biol_rep1%20%28MM%20XIX%20-%2013%29.CNhs13111.12272-130B4.hg19.nobarcode.bam
12273-130B5	12273-130B5	Lymphatic Endothelial cells response to VEGFC, 06hr, biol_rep1 (MM XIX - 14)	Homo sapiens	standard whole cell	standard whole cell	12273-130B5.rna	12273-130B5.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.9; A260A230:2.21	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13112	CNhs13112	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2006hr%2c%20biol_rep1%20%28MM%20XIX%20-%2014%29.CNhs13112.12273-130B5.hg19.nobarcode.bam
12274-130B6	12274-130B6	Lymphatic Endothelial cells response to VEGFC, 07hr, biol_rep1 (MM XIX - 15)	Homo sapiens	standard whole cell	standard whole cell	12274-130B6.rna	12274-130B6.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.93; A260A230:2.2	OP-HELISCOPE-CAGE-v4.0	1001	OP-HELISCOPE-CAGE-v4.0	CNhs13113	CNhs13113	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_04_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2007hr%2c%20biol_rep1%20%28MM%20XIX%20-%2015%29.CNhs13113.12274-130B6.hg19.nobarcode.bam
12275-130B7	12275-130B7	Lymphatic Endothelial cells response to VEGFC, 08hr, biol_rep1 (MM XIX - 16)	Homo sapiens	standard whole cell	standard whole cell	12275-130B7.rna	12275-130B7.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep1"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.93; A260A230:2.24	OP-HELISCOPE-CAGE-v3.12	835	OP-HELISCOPE-CAGE-v3.12	CNhs11937	CNhs11937	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV	delve_align	undefined_sex_type	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2008hr%2c%20biol_rep1%20%28MM%20XIX%20-%2016%29.CNhs11937.12275-130B7.hg19.nobarcode.bam
12382-131E6	12382-131E6	Lymphatic Endothelial cells response to VEGFC, 00hr00min, biol_rep2 (MM XIV - 1)	Homo sapiens	standard whole cell	standard whole cell	12382-131E6.rna	12382-131E6.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.96; A260A230:1.87	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13157	CNhs13157	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch21	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2000hr00min%2c%20biol_rep2%20%28MM%20XIV%20-%201%29.CNhs13157.12382-131E6.hg19.nobarcode.bam
12383-131E7	12383-131E7	Lymphatic Endothelial cells response to VEGFC, 00hr15min, biol_rep2 (MM XIV - 2)	Homo sapiens	standard whole cell	standard whole cell	12383-131E7.rna	12383-131E7.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.8; A260A230:2.27	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13158	CNhs13158	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch18	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2000hr15min%2c%20biol_rep2%20%28MM%20XIV%20-%202%29.CNhs13158.12383-131E7.hg19.nobarcode.bam
12384-131E8	12384-131E8	Lymphatic Endothelial cells response to VEGFC, 00hr30min, biol_rep2 (MM XIV - 3)	Homo sapiens	standard whole cell	standard whole cell	12384-131E8.rna	12384-131E8.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.97; A260A230:1.48	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13159	CNhs13159	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch15	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2000hr30min%2c%20biol_rep2%20%28MM%20XIV%20-%203%29.CNhs13159.12384-131E8.hg19.nobarcode.bam
12385-131E9	12385-131E9	Lymphatic Endothelial cells response to VEGFC, 00hr45min, biol_rep2 (MM XIV - 4)	Homo sapiens	standard whole cell	standard whole cell	12385-131E9.rna	12385-131E9.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.98; A260A230:1.59	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13160	CNhs13160	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch12	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2000hr45min%2c%20biol_rep2%20%28MM%20XIV%20-%204%29.CNhs13160.12385-131E9.hg19.nobarcode.bam
12386-131F1	12386-131F1	Lymphatic Endothelial cells response to VEGFC, 01hr00min, biol_rep2 (MM XIV - 5)	Homo sapiens	standard whole cell	standard whole cell	12386-131F1.rna	12386-131F1.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.97; A260A230:1.69	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13161	CNhs13161	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2001hr00min%2c%20biol_rep2%20%28MM%20XIV%20-%205%29.CNhs13161.12386-131F1.hg19.nobarcode.bam
12387-131F2	12387-131F2	Lymphatic Endothelial cells response to VEGFC, 01hr20min, biol_rep2 (MM XIV - 6)	Homo sapiens	standard whole cell	standard whole cell	12387-131F2.rna	12387-131F2.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.96; A260A230:1.99	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13162	CNhs13162	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch06	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2001hr20min%2c%20biol_rep2%20%28MM%20XIV%20-%206%29.CNhs13162.12387-131F2.hg19.nobarcode.bam
12388-131F3	12388-131F3	Lymphatic Endothelial cells response to VEGFC, 01hr40min, biol_rep2 (MM XIV - 7)	Homo sapiens	standard whole cell	standard whole cell	12388-131F3.rna	12388-131F3.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.95; A260A230:1.9	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13163	CNhs13163	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch03	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2001hr40min%2c%20biol_rep2%20%28MM%20XIV%20-%207%29.CNhs13163.12388-131F3.hg19.nobarcode.bam
12389-131F4	12389-131F4	Lymphatic Endothelial cells response to VEGFC, 02hr00min, biol_rep2 (MM XIV - 8)	Homo sapiens	standard whole cell	standard whole cell	12389-131F4.rna	12389-131F4.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.97; A260A230:1.52	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13164	CNhs13164	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch22	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2002hr00min%2c%20biol_rep2%20%28MM%20XIV%20-%208%29.CNhs13164.12389-131F4.hg19.nobarcode.bam
12390-131F5	12390-131F5	Lymphatic Endothelial cells response to VEGFC, 02hr30min, biol_rep2 (MM XIV - 9)	Homo sapiens	standard whole cell	standard whole cell	12390-131F5.rna	12390-131F5.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.01; A260A230:1.2	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13165	CNhs13165	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch19	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2002hr30min%2c%20biol_rep2%20%28MM%20XIV%20-%209%29.CNhs13165.12390-131F5.hg19.nobarcode.bam
12391-131F6	12391-131F6	Lymphatic Endothelial cells response to VEGFC, 03hr00min, biol_rep2 (MM XIV - 10)	Homo sapiens	standard whole cell	standard whole cell	12391-131F6.rna	12391-131F6.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.97; A260A230:1.86	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13166	CNhs13166	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2003hr00min%2c%20biol_rep2%20%28MM%20XIV%20-%2010%29.CNhs13166.12391-131F6.hg19.nobarcode.bam
12392-131F7	12392-131F7	Lymphatic Endothelial cells response to VEGFC, 03hr30min, biol_rep2 (MM XIV - 11)	Homo sapiens	standard whole cell	standard whole cell	12392-131F7.rna	12392-131F7.rna	total RNA	comment:Sample category:"FANTOM5 timecourse"; donor(cell lot):"rep2"; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.01; A260A230:2.15	OP-HELISCOPE-CAGE-v4.0	1002	OP-HELISCOPE-CAGE-v4.0	CNhs13168	CNhs13168	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch10	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2011_07_25_R2_30Q_1100FOV	delve_align	UNDEFINED_SEX_TYPE	Lymphatic%20Endothelial%20cells%20response%20to%20VEGFC%2c%2003hr30min%2c%20biol_rep2%20%28MM%20XIV%20-%2011%29.CNhs13168.12392-131F7.hg19.nobarcode.bam
